,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b
219,219,35,2.5,2700,184,0,251284.9656,0,92473.6841,92473.6841,2.205135002867959,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
220,220,40,2.5,2700,184,0,251284.9656,0,159594.783,159594.783,3.672212208307539,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
221,221,45,2.5,2700,184,0,251284.9656,0,226150.8453,226150.8453,5.13928941374712,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
222,222,50,2.5,2700,184,0,251284.9656,0,292348.7142,292348.7142,6.606366619186703,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
223,223,55,2.5,2700,184,0,251284.9656,0,358401.2716,358401.2716,8.073443824626285,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
224,224,60,2.5,2700,184,0,251284.9656,0,424453.829,424453.829,9.540521030065864,316409.8722,0,1007486.1205,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.4269,12.4269,3.9028,1.8733
225,225,20,2.5,2700,244,0,243119.0803,0,-152703.0671,-152703.0671,0.0,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
226,226,25,2.5,2700,244,0,243119.0803,0,-59310.6056,-59310.6056,0.0,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
227,227,30,2.5,2700,244,0,243119.0803,0,15611.8549,15611.8549,0.5572680050773072,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
228,228,35,2.5,2700,244,0,243119.0803,0,83991.721,83991.721,2.024345210516888,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
229,229,40,2.5,2700,244,0,243119.0803,0,151219.2164,151219.2164,3.4914224159564693,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
230,230,45,2.5,2700,244,0,243119.0803,0,217889.3813,217889.3813,4.958499621396052,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
231,231,50,2.5,2700,244,0,243119.0803,0,284170.2568,284170.2568,6.4255768268356315,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
232,232,55,2.5,2700,244,0,243119.0803,0,350235.3863,350235.3863,7.892654032275213,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
233,233,60,2.5,2700,244,0,243119.0803,0,416287.9437,416287.9437,9.359731237714792,316409.8722,0,1041655.2206,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,12.8484,12.8484,3.9028,1.8733
234,234,20,2.5,2700,304,0,234953.195,0,-22159.5781,-22159.5781,0.0,316409.8722,0,1075824.3207,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,13.2699,150.0751,3.9028,141.4427
235,235,25,2.5,2700,304,0,234953.195,0,-70458.5102,-70458.5102,0.0,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
236,236,30,2.5,2700,304,0,234953.195,0,6714.4068,6714.4068,0.3764782127262366,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
237,237,35,2.5,2700,304,0,234953.195,0,75509.7578,75509.7578,1.8435554181658185,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
238,238,40,2.5,2700,304,0,234953.195,0,142843.6497,142843.6497,3.3106326236053985,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
239,239,45,2.5,2700,304,0,234953.195,0,209604.7954,209604.7954,4.77770982904498,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
240,240,50,2.5,2700,304,0,234953.195,0,275957.1669,275957.1669,6.2447870344845615,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
241,241,55,2.5,2700,304,0,234953.195,0,342069.5011,342069.5011,7.711864239924143,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
242,242,60,2.5,2700,304,0,234953.195,0,408122.0584,408122.0584,9.178941445363725,316409.8722,0,1075824.3207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.2699,13.2699,3.9028,1.8733
243,243,20,2.5,2700,364,0,226758.0642,0,-22508.3115,-22508.3115,0.0,316409.8722,0,1109993.4207,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,13.6913,154.4564,3.9028,141.4427
244,244,25,2.5,2700,364,0,226758.0642,0,-81731.3495,-81731.3495,0.0,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
245,245,30,2.5,2700,364,0,226758.0642,0,-2337.2621,-2337.2621,0.1956884203751687,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
246,246,35,2.5,2700,364,0,226758.0642,0,66952.0453,66952.0453,1.66276562581475,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
247,247,40,2.5,2700,364,0,226758.0642,0,134468.0831,134468.0831,3.129842831254331,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
248,248,45,2.5,2700,364,0,226758.0642,0,201320.2095,201320.2095,4.596920036693913,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
249,249,50,2.5,2700,364,0,226758.0642,0,267744.077,267744.077,6.063997242133492,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
250,250,55,2.5,2700,364,0,226758.0642,0,333903.6158,333903.6158,7.531074447573073,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
251,251,60,2.5,2700,364,0,226758.0642,0,399956.1732,399956.1732,8.998151653012657,316409.8722,0,1109993.4207,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,13.6913,13.6913,3.9028,1.8733
252,252,20,2.5,2700,424,0,218544.9743,0,-22857.0448,-22857.0448,0.0,316409.8722,0,1144162.5208,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,14.1128,158.8377,3.9028,141.4427
253,253,25,2.5,2700,424,0,218544.9743,0,-93295.2127,-93295.2127,0.0,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
254,254,30,2.5,2700,424,0,218544.9743,0,-11581.2761,-11581.2761,0.014898628024095537,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
255,255,35,2.5,2700,424,0,218544.9743,0,58351.8833,58351.8833,1.4819758334636763,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
256,256,40,2.5,2700,424,0,218544.9743,0,126073.7531,126073.7531,2.9490530389032577,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
257,257,45,2.5,2700,424,0,218544.9743,0,193035.6236,193035.6236,4.416130244342839,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
258,258,50,2.5,2700,424,0,218544.9743,0,259530.9871,259530.9871,5.88320744978242,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
259,259,55,2.5,2700,424,0,218544.9743,0,325737.7305,325737.7305,7.350284655221999,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
260,260,60,2.5,2700,424,0,218544.9743,0,391790.2879,391790.2879,8.817361860661581,316409.8722,0,1144162.5208,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1128,14.1128,3.9028,1.8733
261,261,20,2.5,2700,484,0,210331.8844,0,-23205.7782,-23205.7782,0.0,316409.8722,0,1178331.6209,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,14.5342,163.2189,3.9028,141.4427
262,262,25,2.5,2700,484,0,210331.8844,0,-104910.0529,-104910.0529,0.0,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
263,263,30,2.5,2700,484,0,210331.8844,0,-20953.4603,-20953.4603,0.0,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
264,264,35,2.5,2700,484,0,210331.8844,0,49751.7214,49751.7214,1.301186041112609,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
265,265,40,2.5,2700,484,0,210331.8844,0,117591.7899,117591.7899,2.76826324655219,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
266,266,45,2.5,2700,484,0,210331.8844,0,184682.49,184682.49,4.235340451991771,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
267,267,50,2.5,2700,484,0,210331.8844,0,251288.0373,251288.0373,5.7024176574313525,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
268,268,55,2.5,2700,484,0,210331.8844,0,317550.3986,317550.3986,7.169494862870933,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
269,269,60,2.5,2700,484,0,210331.8844,0,383624.4026,383624.4026,8.636572068310514,316409.8722,0,1178331.6209,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.5342,14.5342,3.9028,1.8733
270,270,20,2.5,3200,184,0,216512.6236,0,-23030.4053,-23030.4053,0.0,316409.8722,0,1150816.1167,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,14.1949,161.0156,3.9028,141.4427
271,271,25,2.5,3200,184,0,216512.6236,0,-96135.2874,-96135.2874,0.0,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
272,272,30,2.5,3200,184,0,216512.6236,0,-13950.7031,-13950.7031,0.0,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
273,273,35,2.5,3200,184,0,216512.6236,0,56139.1817,56139.1817,1.4377688959576822,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
274,274,40,2.5,3200,184,0,216512.6236,0,123900.4313,123900.4313,2.9048461013972635,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
275,275,45,2.5,3200,184,0,216512.6236,0,190933.9696,190933.9696,4.371923306836845,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
276,276,50,2.5,3200,184,0,216512.6236,0,257497.6851,257497.6851,5.839000512276425,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
277,277,55,2.5,3200,184,0,216512.6236,0,323731.1377,323731.1377,7.306077717716004,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
278,278,60,2.5,3200,184,0,216512.6236,0,389786.0547,389786.0547,8.773154923155586,316409.8722,0,1150816.1167,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.1949,14.1949,3.9028,1.8733
279,279,20,2.5,3200,244,0,208299.5337,0,-23379.1386,-23379.1386,0.0,316409.8722,0,1184985.2168,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,14.6163,165.3969,3.9028,141.4427
280,280,25,2.5,3200,244,0,208299.5337,0,-107750.1276,-107750.1276,0.0,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
281,281,30,2.5,3200,244,0,208299.5337,0,-23353.5156,-23353.5156,0.0,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
282,282,35,2.5,3200,244,0,208299.5337,0,47532.952,47532.952,1.2569791036066118,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
283,283,40,2.5,3200,244,0,208299.5337,0,115418.4681,115418.4681,2.7240563090461922,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
284,284,45,2.5,3200,244,0,208299.5337,0,182558.403,182558.403,4.191133514485775,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
285,285,50,2.5,3200,244,0,208299.5337,0,249213.0992,249213.0992,5.658210719925354,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
286,286,55,2.5,3200,244,0,208299.5337,0,315518.0478,315518.0478,7.125287925364933,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
287,287,60,2.5,3200,244,0,208299.5337,0,381620.1694,381620.1694,8.592365130804517,316409.8722,0,1184985.2168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,14.6163,14.6163,3.9028,1.8733
288,288,20,2.5,3200,304,0,200074.0437,0,-23727.872,-23727.872,0.0,316409.8722,0,1219154.3168,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.0378,169.7782,3.9028,141.4427
289,289,25,2.5,3200,304,0,200074.0437,0,-119364.9678,-119364.9678,0.0,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
290,290,30,2.5,3200,304,0,200074.0437,0,-32889.6593,-32889.6593,0.0,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
291,291,35,2.5,3200,304,0,200074.0437,0,38805.8143,38805.8143,1.0761893112555454,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
292,292,40,2.5,3200,304,0,200074.0437,0,106936.5049,106936.5049,2.543266516695126,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
293,293,45,2.5,3200,304,0,200074.0437,0,174182.8364,174182.8364,4.010343722134709,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
294,294,50,2.5,3200,304,0,200074.0437,0,240928.5133,240928.5133,5.477420927574286,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
295,295,55,2.5,3200,304,0,200074.0437,0,307304.958,307304.958,6.94449813301387,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
296,296,60,2.5,3200,304,0,200074.0437,0,373454.2841,373454.2841,8.411575338453453,316409.8722,0,1219154.3168,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.0378,15.0378,3.9028,1.8733
297,297,20,2.5,3200,364,0,191789.4578,0,-24076.6053,-24076.6053,0.0,316409.8722,0,1253323.4169,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.4592,174.1594,3.9028,141.4427
298,298,25,2.5,3200,364,0,191789.4578,0,-130979.808,-130979.808,0.0,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
299,299,30,2.5,3200,364,0,191789.4578,0,-42553.4292,-42553.4292,0.0,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
300,300,35,2.5,3200,364,0,191789.4578,0,30060.1972,30060.1972,0.8953995189044743,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
301,301,40,2.5,3200,364,0,191789.4578,0,98454.5418,98454.5418,2.362476724344056,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
302,302,45,2.5,3200,364,0,191789.4578,0,165807.2698,165807.2698,3.8295539297836374,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
303,303,50,2.5,3200,364,0,191789.4578,0,232643.9273,232643.9273,5.296631135223218,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
304,304,55,2.5,3200,364,0,191789.4578,0,299091.8681,299091.8681,6.763708340662797,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
305,305,60,2.5,3200,364,0,191789.4578,0,365288.3988,365288.3988,8.230785546102378,316409.8722,0,1253323.4169,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.4592,15.4592,3.9028,1.8733
306,306,20,2.5,3200,424,0,183504.8719,0,-24425.3387,-24425.3387,0.0,316409.8722,0,1287492.517,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,15.8807,178.5407,3.9028,141.4427
307,307,25,2.5,3200,424,0,183504.8719,0,-142594.6482,-142594.6482,0.0,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
308,308,30,2.5,3200,424,0,183504.8719,0,-52392.0248,-52392.0248,0.0,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
309,309,35,2.5,3200,424,0,183504.8719,0,21199.8792,21199.8792,0.7146097265534058,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
310,310,40,2.5,3200,424,0,183504.8719,0,89954.8163,89954.8163,2.1816869319929877,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
311,311,45,2.5,3200,424,0,183504.8719,0,157431.7032,157431.7032,3.64876413743257,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
312,312,50,2.5,3200,424,0,183504.8719,0,224359.3414,224359.3414,5.115841342872149,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
313,313,55,2.5,3200,424,0,183504.8719,0,290878.7782,290878.7782,6.582918548311728,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
314,314,60,2.5,3200,424,0,183504.8719,0,357111.2795,357111.2795,8.049995753751313,316409.8722,0,1287492.517,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,15.8807,15.8807,3.9028,1.8733
315,315,20,2.5,3200,484,0,175220.286,0,-24774.072,-24774.072,0.0,316409.8722,0,1321661.617,0.0,0.08348158333333332,0.08348158333333332,0.0,81.07277994166668,81.07277994166668,2062.0,2023.0,16.3022,182.9219,3.9028,141.4427
316,316,25,2.5,3200,484,0,175220.286,0,-154209.4885,-154209.4885,0.0,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
317,317,30,2.5,3200,484,0,175220.286,0,-62476.618,-62476.618,0.0,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
318,318,35,2.5,3200,484,0,175220.286,0,12254.4486,12254.4486,0.5338199342023348,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
319,319,40,2.5,3200,484,0,175220.286,0,81354.6544,81354.6544,2.000897139641916,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
320,320,45,2.5,3200,484,0,175220.286,0,149018.537,149018.537,3.467974345081498,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
321,321,50,2.5,3200,484,0,175220.286,0,216021.6766,216021.6766,4.935051550521078,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
322,322,55,2.5,3200,484,0,175220.286,0,282611.7551,282611.7551,6.402128755960657,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
323,323,60,2.5,3200,484,0,175220.286,0,348898.1897,348898.1897,7.86920596140024,316409.8722,0,1321661.617,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,16.3022,16.3022,3.9028,1.8733
324,324,20,3.2,700,184,0,376161.6577,0,20119.8189,20119.8189,0.5725603002814834,316409.8722,0,490351.4944,0.0,81.07277994166668,81.07277994166668,0.0,81.07277994166668,81.07277994166668,2062.0,2062.0,6.0483,6.0483,3.9028,1.8733
