,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
46,46,30,0,0.52,1,0,1,1,0,1,0,0,0,1,0,15703.9125,0,-21389.2236,-21389.2236,0.0,91258.2503,689121.12,740233.2243,0.0,2.469319049166667,2.469319049166667
47,47,30,0,0.52,1,0,1,1,0,1,0,0,0,0,0,-2233.2905,0,-19532.9693,-19532.9693,0.0,49145.2975,689121.12,715652.2689,0.0,0.9948422705,0.9948422705
48,48,30,0,0.52,1,0,1,1,0,0,1,1,1,1,0,56297.7993,0,-19716.163,-19716.163,0.0,171389.3083,689121.12,787392.9094,0.0,5.763920289833334,5.763920289833334
49,49,30,0,0.52,1,0,1,1,0,0,1,1,1,0,0,37063.9066,0,-20081.3576,-20081.3576,0.0,129276.3555,689121.12,762811.954,0.0,4.1614385319,4.1614385319
50,50,30,0,0.52,1,0,1,1,0,0,1,1,0,1,0,40473.474,0,-21238.9864,-21238.9864,0.0,139257.7214,689121.12,777291.7287,0.0,4.4852138959333345,4.4852138959333345
51,51,30,0,0.52,1,0,1,1,0,0,1,1,0,0,0,21470.3284,0,-21250.2773,-21250.2773,0.0,97144.7686,689121.12,752710.7733,0.0,2.953378545,2.953378545
52,52,30,0,0.52,1,0,1,1,0,0,1,0,1,1,0,42466.3996,0,-19598.3009,-19598.3009,0.0,143765.4175,689121.12,765002.5783,0.0,4.561413096500001,4.561413096500001
53,53,30,0,0.52,1,0,1,1,0,0,1,0,1,0,0,23495.5357,0,-19477.3753,-19477.3753,0.0,101652.4647,689121.12,740421.6229,0.0,3.0528475419000007,3.0528475419000007
54,54,30,0,0.52,1,0,1,1,0,0,1,0,0,1,0,26887.9482,0,-20694.1036,-20694.1036,0.0,111633.8305,689121.12,754901.3976,0.0,3.3621329412666663,3.3621329412666663
55,55,30,0,0.52,1,0,1,1,0,0,1,0,0,0,0,8318.6975,0,-19946.6846,-19946.6846,0.0,69520.8777,689121.12,730320.4422,0.0,1.9455417735000002,1.9455417735000002
56,56,30,0,0.52,1,0,1,1,0,0,0,1,1,1,0,21509.2621,0,-21052.4867,-21052.4867,0.0,101868.4306,689121.12,746193.5872,0.0,2.999613261666666,2.999613261666666
57,57,30,0,0.52,1,0,1,1,0,0,0,1,1,0,0,3055.6827,0,-19993.688,-19993.688,0.0,59755.4778,689121.12,721612.6318,0.0,1.4200230750333336,1.4200230750333336
58,58,30,0,0.52,1,0,1,1,0,0,0,1,0,1,0,6290.6525,0,-21403.9834,-21403.9834,0.0,69736.8437,689121.12,736092.4065,0.0,1.8967192694666666,1.8967192694666666
59,59,30,0,0.52,1,0,1,1,0,0,0,1,0,0,0,-10383.7713,0,-5711.629,-5711.629,0.0,27623.8908,689121.12,711511.4511,0.0,0.02899637866666667,0.02899637866666667
