,ID,E_Brent,Opt_Basica,PP,BR,AR,WO,NW,opt_CE,opt_CN,opt_CS,opt_IC,opt_IN,opt_IS,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE
72,72,20,0,0.52,1,0,1,0,1,1,0,1,1,1,0,48392.8239,0,-17308.4207,-17308.4207,0.0,97781.0686,209877.2954,216332.8675,0.0,3.4527186546666666,3.4527186546666666
73,73,20,0,0.52,1,0,1,0,1,1,0,1,1,0,0,36049.1363,0,-15865.9773,-15865.9773,0.0,78989.8718,209877.2954,215989.2355,0.0,2.6430658448999997,2.6430658448999997
74,74,20,0,0.52,1,0,1,0,1,1,0,1,0,1,0,34048.5222,0,-14752.0429,-14752.0429,0.0,73658.7515,209877.2954,214691.4459,0.0,2.5057827903333334,2.5057827903333334
75,75,20,0,0.52,1,0,1,0,1,1,0,1,0,0,0,21792.9001,0,-13169.5921,-13169.5921,0.0,54867.5547,209877.2954,214347.8139,0.0,1.7320630747333334,1.7320630747333334
76,76,20,0,0.52,1,0,1,0,1,1,0,0,1,1,0,43861.6263,0,-16406.7092,-16406.7092,0.0,89781.6603,209877.2954,215037.3968,0.0,3.176850387966667,3.176850387966667
77,77,20,0,0.52,1,0,1,0,1,1,0,0,1,0,0,31533.4494,0,-14931.6353,-14931.6353,0.0,70990.4635,209877.2954,214693.7647,0.0,2.3763090853666666,2.3763090853666666
78,78,20,0,0.52,1,0,1,0,1,1,0,0,0,1,0,29552.8089,0,-13816.7633,-13816.7633,0.0,65659.3432,209877.2954,213395.9752,0.0,2.1377031988,2.1377031988
79,79,20,0,0.52,1,0,1,0,1,1,0,0,0,0,0,17334.2395,0,-12163.7207,-12163.7207,0.0,46868.1463,209877.2954,213052.3432,0.0,1.3820310326333332,1.3820310326333332
80,80,20,0,0.52,1,0,1,0,1,0,1,1,1,1,0,53750.8509,0,-18151.9712,-18151.9712,0.0,105913.8295,209877.2954,219957.2492,0.0,3.7711366307333334,3.7711366307333334
81,81,20,0,0.52,1,0,1,0,1,0,1,1,1,0,0,41394.6876,0,-16723.2887,-16723.2887,0.0,87122.6327,209877.2954,219613.6172,0.0,2.952503117633334,2.952503117633334
82,82,20,0,0.52,1,0,1,0,1,0,1,1,0,1,0,39388.8837,0,-15609.3543,-15609.3543,0.0,81791.5123,209877.2954,218315.8277,0.0,2.8152200630666666,2.8152200630666666
83,83,20,0,0.52,1,0,1,0,1,0,1,1,0,0,0,27105.3827,0,-14052.4884,-14052.4884,0.0,63000.3155,209877.2954,217972.1956,0.0,2.0307184421333337,2.0307184421333337
84,84,20,0,0.52,1,0,1,0,1,0,1,0,1,1,0,49214.8264,0,-17250.2598,-17250.2598,0.0,97914.4212,209877.2954,218661.7785,0.0,3.4952683640333335,3.4952683640333335
85,85,20,0,0.52,1,0,1,0,1,0,1,0,1,0,0,36877.6572,0,-15788.9468,-15788.9468,0.0,79123.2243,209877.2954,218318.1465,0.0,2.6857463581000003,2.6857463581000003
86,86,20,0,0.52,1,0,1,0,1,0,1,0,0,1,0,34884.077,0,-14675.0124,-14675.0124,0.0,73792.104,209877.2954,217020.3569,0.0,2.5484633035333326,2.5484633035333326
87,87,20,0,0.52,1,0,1,0,1,0,1,0,0,0,0,22633.6461,0,-13071.0252,-13071.0252,0.0,55000.9072,209877.2954,216676.7249,0.0,1.7750088334333334,1.7750088334333334
88,88,20,0,0.52,1,0,1,0,1,0,0,1,1,1,0,33182.5893,0,-13733.3704,-13733.3704,0.0,69713.4408,209877.2954,213206.1545,0.0,2.4199502474333334,2.4199502474333334
89,89,20,0,0.52,1,0,1,0,1,0,0,1,1,0,0,20971.2649,0,-12116.7597,-12116.7597,0.0,50922.244,209877.2954,212862.5225,0.0,1.6549110348333336,1.6549110348333336
90,90,20,0,0.52,1,0,1,0,1,0,0,1,0,1,0,19108.5302,0,-10880.0516,-10880.0516,0.0,45591.1237,209877.2954,211564.7329,0.0,1.4471315443000001,1.4471315443000001
91,91,20,0,0.52,1,0,1,0,1,0,0,1,0,0,0,7209.784,0,-8902.33,-8902.33,0.0,26799.9268,209877.2954,211221.1009,0.0,0.7505456209333333,0.7505456209333333
