,ID,E_Brent,PP,BR,AR,WO,NW,opt_C,opt_I,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
67,67,40,0.44499999999999995,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,68,45,0.42999999999999994,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,69,50,0.42999999999999994,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,55,0.4099999999999999,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,60,0.4099999999999999,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,20,0.48,0,1,1,1,1,1,0,26744.4703,0,-110767.1728,-110767.1728,0.0,401878.984,0,700953.7895,0.0,8.110898531545844,8.110898531545844,0.0,11.46035798707043,11.46035798707043,2043.0,2032.0,10.8563,6.3025,16.7653,23.6825,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,26384.5251,138607.4473,627.7539,61217.2935,6364.74
73,73,25,0.48,0,1,1,1,1,1,0,26744.4703,0,-87126.7595,-87126.7595,0.0,401878.984,0,700953.7895,0.0,9.463278470019619,9.463278470019619,0.0,11.46035798707043,11.46035798707043,2043.0,2035.0,10.8563,7.5311,16.7653,20.3007,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,32454.8231,138607.4473,1235.4246,89952.8589,4781.9234
74,74,30,0.48,0,1,1,1,1,1,0,26744.4703,0,-63750.7764,-63750.7764,0.0,401878.984,0,700953.7895,0.0,10.13503056745316,10.13503056745316,0.0,11.46035798707043,11.46035798707043,2043.0,2037.0,10.8563,8.3545,16.7653,18.9561,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,35631.0505,138607.4473,2426.0923,116865.8165,3952.0028
75,75,35,0.46499999999999997,0,1,1,1,1,1,0,26744.4703,0,-43192.9882,-43192.9882,0.0,401878.984,0,700953.7895,0.0,10.335220164194128,10.335220164194128,0.0,11.46035798707043,11.46035798707043,2043.0,2039.0,10.8563,9.1833,16.7653,18.5896,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,37040.627,138607.4473,3556.4849,139277.689,3266.118
76,76,40,0.44499999999999995,0,1,1,1,1,1,0,26744.4703,0,-26012.7257,-26012.7257,0.0,401878.984,0,700953.7895,0.0,10.102334241438058,10.102334241438058,0.0,11.46035798707043,11.46035798707043,2043.0,2040.0,10.8563,9.5998,16.7653,19.0184,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,36490.3349,138607.4473,5139.7416,157193.9963,2969.1982
77,77,45,0.42999999999999994,0,1,1,1,1,1,0,26744.4703,0,-9011.494,-9011.494,0.0,401878.984,0,700953.7895,0.0,10.115255443916608,10.115255443916608,0.0,11.46035798707043,11.46035798707043,2043.0,2042.0,10.8563,10.437,16.7653,18.9946,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,37005.4481,138607.4473,6889.6313,175944.9155,2453.8828
78,78,50,0.42999999999999994,0,1,1,1,1,1,0,26744.4703,0,10852.0182,10852.0182,0.1482164120490572,401878.984,0,700953.7895,0.0,10.266570696750593,10.266570696750593,0.0,11.46035798707043,11.46035798707043,2043.0,2043.0,10.8563,10.8563,16.7653,18.7148,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,37754.9276,138607.4473,9691.814,199137.0097,2230.8025
79,79,55,0.4099999999999999,0,1,1,1,1,1,0,26744.4703,0,23252.7166,23252.7166,0.2505075104329741,401878.984,0,700953.7895,0.0,9.91794025928232,9.91794025928232,0.0,11.46035798707043,11.46035798707043,2043.0,2044.0,10.8563,11.2763,16.7653,19.3728,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,36643.2454,138607.4473,11469.3779,212000.7895,2028.0023
80,80,60,0.4099999999999999,0,1,1,1,1,1,0,26744.4703,0,41627.2961,41627.2961,0.40728508746121417,401878.984,0,700953.7895,0.0,10.034036281429882,10.034036281429882,0.0,11.46035798707043,11.46035798707043,2043.0,2045.0,10.8563,11.6971,16.7653,19.1488,42145.0355,138607.4473,12204.8888,221932.6444,2230.8025,37225.4776,138607.4473,14825.268,234129.1275,1843.6385
81,81,20,0.48,0,1,1,1,1,0,0,32696.7291,0,-56520.4928,-56520.4928,0.0,220594.9302,0,367770.3032,0.0,5.638249344002546,5.638249344002546,0.0,7.1245921287045375,7.1245921287045375,2043.0,2033.0,9.4082,5.7002,14.8124,18.7173,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,16280.666,79581.5278,464.2774,43122.9621,3316.9837
82,82,25,0.48,0,1,1,1,1,0,0,32696.7291,0,-41009.1781,-41009.1781,0.0,220594.9302,0,367770.3032,0.0,6.089228584508428,6.089228584508428,0.0,7.1245921287045375,7.1245921287045375,2043.0,2035.0,9.4082,6.4356,14.8124,17.331,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,18300.5809,79581.5278,925.8317,60540.0711,2741.3089
83,83,30,0.48,0,1,1,1,1,0,0,32696.7291,0,-25314.7513,-25314.7513,0.0,220594.9302,0,367770.3032,0.0,6.441586987853556,6.441586987853556,0.0,7.1245921287045375,7.1245921287045375,2043.0,2037.0,9.4082,7.176,14.8124,16.383,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,19967.1426,79581.5278,1625.0652,78124.5287,2265.5445
84,84,35,0.46499999999999997,0,1,1,1,1,0,0,32696.7291,0,-11976.8994,-11976.8994,0.0,220594.9302,0,367770.3032,0.0,6.509065341158071,6.509065341158071,0.0,7.1245921287045375,7.1245921287045375,2043.0,2039.0,9.4082,7.9166,14.8124,16.2132,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20664.3441,79581.5278,2560.1832,92701.5066,1872.3508
85,85,40,0.44499999999999995,0,1,1,1,1,0,0,32696.7291,0,-615.3602,-615.3602,0.03584299835052276,220594.9302,0,367770.3032,0.0,6.338335908584243,6.338335908584243,0.0,7.1245921287045375,7.1245921287045375,2043.0,2040.0,9.4082,8.2882,14.8124,16.6499,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20321.2944,79581.5278,3467.8177,104457.4168,1702.1371
86,86,45,0.42999999999999994,0,1,1,1,1,0,0,32696.7291,0,10176.9207,10176.9207,0.18788535859826544,220594.9302,0,367770.3032,0.0,6.219744086631675,6.219744086631675,0.0,7.1245921287045375,7.1245921287045375,2043.0,2041.0,9.4082,8.6612,14.8124,16.9674,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20115.0291,79581.5278,4775.3719,116196.2469,1547.3974
87,87,50,0.42999999999999994,0,1,1,1,1,0,0,32696.7291,0,22879.5155,22879.5155,0.3779892964920377,220594.9302,0,367770.3032,0.0,6.382447115297814,6.382447115297814,0.0,7.1245921287045375,7.1245921287045375,2043.0,2043.0,9.4082,9.4082,14.8124,16.5348,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20940.9069,79581.5278,7201.6287,131882.4197,1278.8408
88,88,55,0.4099999999999999,0,1,1,1,1,0,0,32696.7291,0,30124.3339,30124.3339,0.4932569174362023,220594.9302,0,367770.3032,0.0,6.152551520917556,6.152551520917556,0.0,7.1245921287045375,7.1245921287045375,2043.0,2044.0,9.4082,9.7831,14.8124,17.1527,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20306.7492,79581.5278,9130.0381,140305.2316,1162.5826
89,89,60,0.4099999999999999,0,1,1,1,1,0,0,32696.7291,0,40618.918,40618.918,0.6736798253466539,220594.9302,0,367770.3032,0.0,6.213407277836264,6.213407277836264,0.0,7.1245921287045375,7.1245921287045375,2043.0,2045.0,9.4082,10.1587,14.8124,16.9847,23375.8961,79581.5278,9982.6503,146915.6441,1278.8408,20614.9567,79581.5278,12993.8699,154866.1656,1056.8932
90,90,20,0.48,0,1,1,1,0,1,0,-6116.1958,0,-53822.6772,-53822.6772,0.0,181284.0538,0,337372.4614,0.0,2.754407885878602,2.754407885878602,0.0,4.343050106476268,4.343050106476268,2043.0,2032.0,13.2319,8.1883,19.969,31.4864,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,11268.9853,59025.9195,152.6043,19340.8898,2716.0579
91,91,25,0.48,0,1,1,1,0,1,0,-6116.1958,0,-46039.5927,-46039.5927,0.0,181284.0538,0,337372.4614,0.0,3.3813341336215643,3.3813341336215643,0.0,4.343050106476268,4.343050106476268,2043.0,2035.0,13.2319,9.5038,19.969,25.6485,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,14154.2422,59025.9195,309.2295,29490.413,2040.6145
92,92,30,0.48,0,1,1,1,0,1,0,-6116.1958,0,-38079.7956,-38079.7956,0.0,181284.0538,0,337372.4614,0.0,3.7007278277099793,3.7007278277099793,0.0,4.343050106476268,4.343050106476268,2043.0,2037.0,13.2319,10.406,19.969,23.4349,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,15663.9079,59025.9195,542.575,38839.065,1686.4583
93,93,35,0.46499999999999997,0,1,1,1,0,1,0,-6116.1958,0,-30959.2289,-30959.2289,0.0,181284.0538,0,337372.4614,0.0,3.8332114383929836,3.8332114383929836,0.0,4.343050106476268,4.343050106476268,2043.0,2039.0,13.2319,11.3343,19.969,22.625,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16376.2829,59025.9195,853.6858,46690.4264,1393.7672
94,94,40,0.44499999999999995,0,1,1,1,0,1,0,-6116.1958,0,-24685.121,-24685.121,0.0,181284.0538,0,337372.4614,0.0,3.86407830764509,3.86407830764509,0.0,4.343050106476268,4.343050106476268,2043.0,2041.0,13.2319,12.2778,19.969,22.4442,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16620.4699,59025.9195,1204.6022,53317.7443,1151.8737
95,95,45,0.42999999999999994,0,1,1,1,0,1,0,-6116.1958,0,-18589.0858,-18589.0858,0.0,181284.0538,0,337372.4614,0.0,3.816391600810159,3.816391600810159,0.0,4.343050106476268,4.343050106476268,2043.0,2042.0,13.2319,12.7539,19.969,22.7247,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16456.6872,59025.9195,1516.5181,59457.1969,1047.1579
96,96,50,0.42999999999999994,0,1,1,1,0,1,0,-6116.1958,0,-11415.8715,-11415.8715,0.0,181284.0538,0,337372.4614,0.0,3.8906490537183216,3.8906490537183216,0.0,4.343050106476268,4.343050106476268,2043.0,2043.0,13.2319,13.2319,19.969,22.291,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16814.0207,59025.9195,2038.3628,67414.3933,951.9617
97,97,55,0.4099999999999999,0,1,1,1,0,1,0,-6116.1958,0,-6801.3882,-6801.3882,0.0,181284.0538,0,337372.4614,0.0,3.7716107002923716,3.7716107002923716,0.0,4.343050106476268,4.343050106476268,2043.0,2044.0,13.2319,13.7123,19.969,22.9945,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16336.4962,59025.9195,2438.6944,71865.1416,865.4197
98,98,60,0.4099999999999999,0,1,1,1,0,1,0,-6116.1958,0,-23.7336,-23.7336,0.05127525337491862,181284.0538,0,337372.4614,0.0,3.826850965521227,3.826850965521227,0.0,4.343050106476268,4.343050106476268,2043.0,2045.0,13.2319,14.1949,19.969,22.6626,18769.1394,59025.9195,2564.5605,75195.3854,951.9617,16610.5209,59025.9195,3050.3067,79449.7588,786.7452
99,99,20,0.48,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,25,0.48,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,30,0.48,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,35,0.46499999999999997,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,40,0.44499999999999995,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,45,0.42999999999999994,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,50,0.42999999999999994,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,55,0.4099999999999999,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,60,0.4099999999999999,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,20,0.48,1,0,1,0,1,1,0,61018.2703,0,-23573.6448,-23573.6448,0.0,144552.5415,0,72506.9997,0.0,6.178258491444424,6.178258491444424,0.0,6.642254570857377,6.642254570857377,2072.0,2038.0,4.5401,3.3275,10.4112,11.1931,11046.901,64700.9602,21336.1955,158102.327,0,9983.9748,64700.9602,105.2323,51216.5226,0
109,109,25,0.48,1,0,1,0,1,1,0,61018.2703,0,-6201.7696,-6201.7696,0.0,144552.5415,0,72506.9997,0.0,6.431510049216347,6.431510049216347,0.0,6.642254570857377,6.642254570857377,2072.0,2042.0,4.5401,3.8204,10.4112,10.7524,11046.901,64700.9602,21336.1955,158102.327,0,10644.0616,64700.9602,775.2556,69918.5079,0
110,110,30,0.48,1,0,1,0,1,1,0,61018.2703,0,10572.2661,10572.2661,0.1971635857957096,144552.5415,0,72506.9997,0.0,6.5295432396035675,6.5295432396035675,0.0,6.642254570857377,6.642254570857377,2072.0,2046.0,4.5401,4.0572,10.4112,10.5909,11046.901,64700.9602,21336.1955,158102.327,0,10864.503,64700.9602,2184.4151,88322.1444,0
111,111,35,0.46499999999999997,1,0,1,0,1,1,0,61018.2703,0,22702.5101,22702.5101,0.43237420264459286,144552.5415,0,72506.9997,0.0,6.3557348814374635,6.3557348814374635,0.0,6.642254570857377,6.642254570857377,2072.0,2049.0,4.5401,4.1575,10.4112,10.8806,11046.901,64700.9602,21336.1955,158102.327,0,10585.2936,64700.9602,5272.5332,103261.2971,0
112,112,40,0.44499999999999995,1,0,1,0,1,1,0,61018.2703,0,32005.5317,32005.5317,0.6317986674749502,144552.5415,0,72506.9997,0.0,6.098897648065454,6.098897648065454,0.0,6.642254570857377,6.642254570857377,2072.0,2051.0,4.5401,4.2252,10.4112,11.3388,11046.901,64700.9602,21336.1955,158102.327,0,10160.0415,64700.9602,8872.4739,115739.0074,0
113,113,45,0.42999999999999994,1,0,1,0,1,1,0,61018.2703,0,40990.2584,40990.2584,0.8291075060412917,144552.5415,0,72506.9997,0.0,5.914275751447095,5.914275751447095,0.0,6.642254570857377,6.642254570857377,2072.0,2054.0,4.5401,4.3283,10.4112,11.6927,11046.901,64700.9602,21336.1955,158102.327,0,9851.9515,64700.9602,12653.8264,128196.9965,0
114,114,50,0.42999999999999994,1,0,1,0,1,1,0,61018.2703,0,52330.5006,52330.5006,1.0814705053881313,144552.5415,0,72506.9997,0.0,5.950353053059731,5.950353053059731,0.0,6.642254570857377,6.642254570857377,2072.0,2072.0,4.5401,4.5401,10.4112,11.6218,11046.901,64700.9602,21336.1955,158102.327,0,9896.1822,64700.9602,17641.7226,144569.3656,0
115,115,55,0.4099999999999999,1,0,1,0,1,1,0,61018.2703,0,58857.8572,58857.8572,1.2253375506549857,144552.5415,0,72506.9997,0.0,5.673592445940672,5.673592445940672,0.0,6.642254570857377,6.642254570857377,2072.0,2072.0,4.5401,4.5401,10.4112,12.1887,11046.901,64700.9602,21336.1955,158102.327,0,9435.8946,64700.9602,20422.7077,153417.4197,0
116,116,60,0.4099999999999999,1,0,1,0,1,1,0,61018.2703,0,69758.848,69758.848,1.4660171489686074,144552.5415,0,72506.9997,0.0,5.673592445940672,5.673592445940672,0.0,6.642254570857377,6.642254570857377,2072.0,2072.0,4.5401,4.5401,10.4112,12.1887,11046.901,64700.9602,21336.1955,158102.327,0,9435.8946,64700.9602,25093.9276,168989.6304,0
117,117,20,0.48,1,0,1,0,1,0,0,41363.335,0,-16650.0188,-16650.0188,0.0,100167.2636,0,53886.9461,0.0,4.26586213763696,4.26586213763696,0.0,4.6104982245049335,4.6104982245049335,2057.0,2038.0,4.6099,3.3524,10.3937,11.2334,7703.2822,44685.334,14614.7654,108366.7166,0,6903.1476,44685.334,99.5286,35037.9913,0
118,118,25,0.48,1,0,1,0,1,0,0,41363.335,0,-4755.3646,-4755.3646,0.0,100167.2636,0,53886.9461,0.0,4.417577108232055,4.417577108232055,0.0,4.6104982245049335,4.6104982245049335,2057.0,2041.0,4.6099,3.7603,10.3937,10.8476,7703.2822,44685.334,14614.7654,108366.7166,0,7296.535,44685.334,557.1711,47783.6755,0
119,119,30,0.48,1,0,1,0,1,0,0,41363.335,0,6776.1553,6776.1553,0.18469276437598384,100167.2636,0,53886.9461,0.0,4.531633378775627,4.531633378775627,0.0,4.6104982245049335,4.6104982245049335,2057.0,2046.0,4.6099,4.1485,10.3937,10.5746,7703.2822,44685.334,14614.7654,108366.7166,0,7564.3157,44685.334,1476.8409,60502.6458,0
120,120,35,0.46499999999999997,1,0,1,0,1,0,0,41363.335,0,15099.5319,15099.5319,0.41808028960278987,100167.2636,0,53886.9461,0.0,4.407651981351773,4.407651981351773,0.0,4.6104982245049335,4.6104982245049335,2057.0,2048.0,4.6099,4.2308,10.3937,10.872,7703.2822,44685.334,14614.7654,108366.7166,0,7364.0956,44685.334,3582.3858,70731.3473,0
121,121,40,0.44499999999999995,1,0,1,0,1,0,0,41363.335,0,21435.1108,21435.1108,0.6160389119307408,100167.2636,0,53886.9461,0.0,4.2399183560852105,4.2399183560852105,0.0,4.6104982245049335,4.6104982245049335,2057.0,2051.0,4.6099,4.3561,10.3937,11.3021,7703.2822,44685.334,14614.7654,108366.7166,0,7088.2209,44685.334,6092.588,79301.2536,0
122,122,45,0.42999999999999994,1,0,1,0,1,0,0,41363.335,0,27580.1402,27580.1402,0.8118881660947299,100167.2636,0,53886.9461,0.0,4.114944558292832,4.114944558292832,0.0,4.6104982245049335,4.6104982245049335,2057.0,2054.0,4.6099,4.4836,10.3937,11.6454,7703.2822,44685.334,14614.7654,108366.7166,0,6878.9716,44685.334,8699.0825,87843.5282,0
123,123,50,0.42999999999999994,1,0,1,0,1,0,0,41363.335,0,35390.6524,35390.6524,1.0622774404440438,100167.2636,0,53886.9461,0.0,4.13023799278567,4.13023799278567,0.0,4.6104982245049335,4.6104982245049335,2057.0,2057.0,4.6099,4.6099,10.3937,11.6022,7703.2822,44685.334,14614.7654,108366.7166,0,6900.8569,44685.334,12077.215,99054.0583,0
124,124,55,0.4099999999999999,1,0,1,0,1,0,0,41363.335,0,39817.8335,39817.8335,1.205149872855205,100167.2636,0,53886.9461,0.0,3.9504344976339016,3.9504344976339016,0.0,4.6104982245049335,4.6104982245049335,2057.0,2064.0,4.6099,4.7286,10.3937,12.1303,7703.2822,44685.334,14614.7654,108366.7166,0,6594.3585,44685.334,14034.2886,105131.8145,0
125,125,60,0.4099999999999999,1,0,1,0,1,0,0,41363.335,0,47287.0803,47287.0803,1.4439577870880593,100167.2636,0,53886.9461,0.0,3.9508726349225687,3.9508726349225687,0.0,4.6104982245049335,4.6104982245049335,2057.0,2067.0,4.6099,4.7333,10.3937,12.129,7703.2822,44685.334,14614.7654,108366.7166,0,6594.6535,44685.334,17236.1734,115803.2412,0
126,126,20,0.48,1,0,1,0,0,1,0,19720.8698,0,-6920.8289,-6920.8289,0.0,44385.2778,0,22809.0286,0.0,1.8876392783402278,1.8876392783402278,0.0,2.016111821002974,2.016111821002974,2072.0,2037.0,4.0785,3.1341,10.5321,11.2489,3325.9352,20015.6263,6656.4216,49718.8528,0,3010.8633,20015.6263,6.2748,16111.9355,0
127,127,25,0.48,1,0,1,0,0,1,0,19720.8698,0,-1428.8653,-1428.8653,0.0,44385.2778,0,22809.0286,0.0,1.9846624283708911,1.9846624283708911,0.0,2.016111821002974,2.016111821002974,2072.0,2043.0,4.0785,3.7475,10.5321,10.699,3325.9352,20015.6263,6656.4216,49718.8528,0,3272.6615,20015.6263,201.0215,22060.444,0
128,128,30,0.48,1,0,1,0,0,1,0,19720.8698,0,3790.2387,3790.2387,0.22500739454387583,44385.2778,0,22809.0286,0.0,1.9996535259282158,1.9996535259282158,0.0,2.016111821002974,2.016111821002974,2072.0,2047.0,4.0785,3.8658,10.5321,10.6188,3325.9352,20015.6263,6656.4216,49718.8528,0,3303.5084,20015.6263,713.5094,27822.8827,0
129,129,35,0.46499999999999997,1,0,1,0,0,1,0,19720.8698,0,7636.0488,7636.0488,0.4642875989082798,44385.2778,0,22809.0286,0.0,1.940041821316124,1.940041821316124,0.0,2.016111821002974,2.016111821002974,2072.0,2049.0,4.0785,3.8963,10.5321,10.9451,3325.9352,20015.6263,6656.4216,49718.8528,0,3205.587,20015.6263,1657.1318,32514.3938,0
130,130,40,0.44499999999999995,1,0,1,0,0,1,0,19720.8698,0,10571.9611,10571.9611,0.6669860165225384,44385.2778,0,22809.0286,0.0,1.8600770309036028,1.8600770309036028,0.0,2.016111821002974,2.016111821002974,2072.0,2052.0,4.0785,3.9422,10.5321,11.4156,3325.9352,20015.6263,6656.4216,49718.8528,0,3073.6035,20015.6263,2778.431,36439.6219,0
131,131,45,0.42999999999999994,1,0,1,0,0,1,0,19720.8698,0,13388.0824,13388.0824,0.867559484668688,44385.2778,0,22809.0286,0.0,1.8061001729818305,1.8061001729818305,0.0,2.016111821002974,2.016111821002974,2072.0,2072.0,4.0785,4.0785,10.5321,11.7568,3325.9352,20015.6263,6656.4216,49718.8528,0,2979.4836,20015.6263,3976.9883,40360.1805,0
132,132,50,0.42999999999999994,1,0,1,0,0,1,0,19720.8698,0,17004.8527,17004.8527,1.1243597787748079,44385.2778,0,22809.0286,0.0,1.8061001729818305,1.8061001729818305,0.0,2.016111821002974,2.016111821002974,2072.0,2072.0,4.0785,4.0785,10.5321,11.7568,3325.9352,20015.6263,6656.4216,49718.8528,0,2979.4836,20015.6263,5500.3327,45500.2952,0
133,133,55,0.4099999999999999,1,0,1,0,0,1,0,19720.8698,0,19053.4316,19053.4316,1.2704093100636888,44385.2778,0,22809.0286,0.0,1.7220955137733733,1.7220955137733733,0.0,2.016111821002974,2.016111821002974,2072.0,2072.0,4.0785,4.0785,10.5321,12.3303,3325.9352,20015.6263,6656.4216,49718.8528,0,2840.903,20015.6263,6375.0812,48285.042,0
134,134,60,0.4099999999999999,1,0,1,0,0,1,0,19720.8698,0,22483.2373,22483.2373,1.5152654044439426,44385.2778,0,22809.0286,0.0,1.7220955137733733,1.7220955137733733,0.0,2.016111821002974,2.016111821002974,2072.0,2072.0,4.0785,4.0785,10.5321,12.3303,3325.9352,20015.6263,6656.4216,49718.8528,0,2840.903,20015.6263,7846.3151,53186.0816,0
135,135,20,0.48,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,25,0.48,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,30,0.48,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,35,0.46499999999999997,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,139,40,0.44499999999999995,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,140,45,0.42999999999999994,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,141,50,0.42999999999999994,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,55,0.4099999999999999,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,60,0.4099999999999999,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,4188.9751,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,20,0.48,1,0,0,1,1,1,0,33514.1738,0,-47696.8271,-47696.8271,0.0,145966.8301,0,317528.9028,0.0,4.455389305776,4.455389305776,0.0,5.539814681424001,5.539814681424001,2039.0,2031.0,9.4486,6.7052,12.6052,15.6733,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,19009.4045,65302.1758,0,40067.6625,3452.9094
145,145,25,0.48,1,0,0,1,1,1,0,33514.1738,0,-32375.8581,-32375.8581,0.0,145966.8301,0,317528.9028,0.0,5.02276446832,5.02276446832,0.0,5.539814681424001,5.539814681424001,2039.0,2034.0,9.4486,7.7152,12.6052,13.9028,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,21952.6703,65302.1758,0,57473.2099,2594.2219
146,146,30,0.48,1,0,0,1,1,1,0,33514.1738,0,-17185.0042,-17185.0042,0.0,145966.8301,0,317528.9028,0.0,5.167824426880001,5.167824426880001,0.0,5.539814681424001,5.539814681424001,2039.0,2035.0,9.4486,8.0548,12.6052,13.5126,25060.5999,65302.1758,9563.8222,135051.5794,1610.8077,22737.048,65302.1758,64.5394,73277.1425,2358.3836
