,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,PP,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
172,172,25,2.5,2200,244,0.48,0,135771.0699,0,-43153.588,-43153.588,0.0,316409.8722,0,902514.1995,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.228,147824.0059,69598.4534,66825.2148,420018.744,0,147824.0059,69598.4534,0,174268.8714,0
173,173,30,2.5,2200,244,0.48,0,135771.0699,0,-6136.7904,-6136.7904,0.02999442616039024,316409.8722,0,902514.1995,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.228,147824.0059,69598.4534,66825.2148,420018.744,0,147824.0059,69598.4534,8224.3424,219510.0114,0
174,174,35,2.5,2200,244,0.46499999999999997,0,135771.0699,0,23926.1602,23926.1602,0.6275283600856346,316409.8722,0,902514.1995,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.3644,147824.0059,69598.4534,66825.2148,420018.744,0,143204.5058,69598.4534,19748.5586,256477.678,0
175,175,40,2.5,2200,244,0.44499999999999995,0,135771.0699,0,50273.0119,50273.0119,1.1601635293011716,316409.8722,0,902514.1995,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.5606,147824.0059,69598.4534,66825.2148,420018.744,0,137045.1722,69598.4534,30472.0494,287388.6869,0
176,176,45,2.5,2200,244,0.42999999999999994,0,135771.0699,0,75259.0416,75259.0416,1.6696718823314871,316409.8722,0,902514.1995,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.7197,147824.0059,69598.4534,66825.2148,420018.744,0,132425.672,69598.4534,40946.7821,318229.9491,0
177,177,50,2.5,2200,244,0.42999999999999994,0,135771.0699,0,103668.4054,103668.4054,2.2519949559440953,316409.8722,0,902514.1995,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.7197,147824.0059,69598.4534,66825.2148,420018.744,0,132425.672,69598.4534,53065.9396,358758.4703,0
178,178,55,2.5,2200,244,0.4099999999999999,0,135771.0699,0,123387.5514,123387.5514,2.6559773530824287,316409.8722,0,902514.1995,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.9499,147824.0059,69598.4534,66825.2148,420018.744,0,126266.3384,69598.4534,61463.1604,380715.5036,0
179,179,60,2.5,2200,244,0.4099999999999999,0,135771.0699,0,150469.1,150469.1,3.2112156325735213,316409.8722,0,902514.1995,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.0805,11.0805,4.228,4.9499,147824.0059,69598.4534,66825.2148,420018.744,0,126266.3384,69598.4534,73025.0856,419358.9774,0
180,180,20,2.5,2200,304,0.48,0,131851.445,0,-93969.8513,-93969.8513,0.0,316409.8722,0,936683.2996,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.228,153399.1293,69598.4534,65169.7164,420018.744,0,153399.1293,69598.4534,0,129027.7314,0
181,181,25,2.5,2200,304,0.48,0,131851.445,0,-48728.7113,-48728.7113,0.0,316409.8722,0,936683.2996,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.228,153399.1293,69598.4534,65169.7164,420018.744,0,153399.1293,69598.4534,0,174268.8714,0
182,182,30,2.5,2200,304,0.48,0,131851.445,0,-10327.241,-10327.241,0.0,316409.8722,0,936683.2996,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.228,153399.1293,69598.4534,65169.7164,420018.744,0,153399.1293,69598.4534,6839.6698,219510.0114,0
183,183,35,2.5,2200,304,0.46499999999999997,0,131851.445,0,20004.0526,20004.0526,0.5499269822089515,316409.8722,0,936683.2996,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.3644,153399.1293,69598.4534,65169.7164,420018.744,0,148605.4065,69598.4534,18269.7655,256477.678,0
184,184,40,2.5,2200,304,0.44499999999999995,0,131851.445,0,46586.3712,46586.3712,1.0858998450966046,316409.8722,0,936683.2996,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.5606,153399.1293,69598.4534,65169.7164,420018.744,0,142213.7761,69598.4534,28990.0862,287388.6869,0
185,185,45,2.5,2200,304,0.42999999999999994,0,131851.445,0,71727.413,71727.413,1.5979114683810063,316409.8722,0,936683.2996,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.7197,153399.1293,69598.4534,65169.7164,420018.744,0,137420.0533,69598.4534,39484.0294,318229.9491,0
186,186,50,2.5,2200,304,0.42999999999999994,0,131851.445,0,100157.0747,100157.0747,2.1802345419936144,316409.8722,0,936683.2996,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.7197,153399.1293,69598.4534,65169.7164,420018.744,0,137420.0533,69598.4534,51582.8889,358758.4703,0
187,187,55,2.5,2200,304,0.4099999999999999,0,131851.445,0,120039.5385,120039.5385,2.587554632804064,316409.8722,0,936683.2996,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.9499,153399.1293,69598.4534,65169.7164,420018.744,0,131028.4229,69598.4534,60049.0889,380715.5036,0
188,188,60,2.5,2200,304,0.4099999999999999,0,131851.445,0,147121.087,147121.087,3.1427929122951554,316409.8722,0,936683.2996,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.5019,11.5019,4.228,4.9499,153399.1293,69598.4534,65169.7164,420018.744,0,131028.4229,69598.4534,71611.0141,419358.9774,0
189,189,20,2.5,2200,364,0.48,0,127931.82,0,-99544.9746,-99544.9746,0.0,316409.8722,0,970852.3997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.228,158974.2526,69598.4534,63514.2181,420018.744,0,158974.2526,69598.4534,0,129027.7314,0
190,190,25,2.5,2200,364,0.48,0,127931.82,0,-54303.8346,-54303.8346,0.0,316409.8722,0,970852.3997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.228,158974.2526,69598.4534,63514.2181,420018.744,0,158974.2526,69598.4534,0,174268.8714,0
191,191,30,2.5,2200,364,0.48,0,127931.82,0,-14592.1038,-14592.1038,0.0,316409.8722,0,970852.3997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.228,158974.2526,69598.4534,63514.2181,420018.744,0,158974.2526,69598.4534,5529.4093,219510.0114,0
192,192,35,2.5,2200,364,0.46499999999999997,0,127931.82,0,16050.1907,16050.1907,0.47232560433226795,316409.8722,0,970852.3997,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.3644,158974.2526,69598.4534,63514.2181,420018.744,0,154006.3072,69598.4534,16822.7267,256477.678,0
193,193,40,2.5,2200,364,0.44499999999999995,0,127931.82,0,42892.1718,42892.1718,1.0116361608920368,316409.8722,0,970852.3997,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.5606,158974.2526,69598.4534,63514.2181,420018.744,0,147382.38,69598.4534,27515.6817,287388.6869,0
194,194,45,2.5,2200,364,0.42999999999999994,0,127931.82,0,68195.7843,68195.7843,1.5261510544305246,316409.8722,0,970852.3997,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.7197,158974.2526,69598.4534,63514.2181,420018.744,0,142414.4346,69598.4534,38021.2768,318229.9491,0
195,195,50,2.5,2200,364,0.42999999999999994,0,127931.82,0,96645.7441,96645.7441,2.1084741280431327,316409.8722,0,970852.3997,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.7197,158974.2526,69598.4534,63514.2181,420018.744,0,142414.4346,69598.4534,50099.8383,358758.4703,0
196,196,55,2.5,2200,364,0.4099999999999999,0,127931.82,0,116691.5255,116691.5255,2.519131912525697,316409.8722,0,970852.3997,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.9499,158974.2526,69598.4534,63514.2181,420018.744,0,135790.5074,69598.4534,58635.0173,380715.5036,0
197,197,60,2.5,2200,364,0.4099999999999999,0,127931.82,0,143773.074,143773.074,3.074370192016789,316409.8722,0,970852.3997,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,11.9234,11.9234,4.228,4.9499,158974.2526,69598.4534,63514.2181,420018.744,0,135790.5074,69598.4534,70196.9426,419358.9774,0
198,198,20,2.5,2200,424,0.48,0,124012.1951,0,-105120.0979,-105120.0979,0.0,316409.8722,0,1005021.4997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.228,164549.3759,69598.4534,61858.7197,420018.744,0,164549.3759,69598.4534,0,129027.7314,0
199,199,25,2.5,2200,424,0.48,0,124012.1951,0,-59878.9579,-59878.9579,0.0,316409.8722,0,1005021.4997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.228,164549.3759,69598.4534,61858.7197,420018.744,0,164549.3759,69598.4534,0,174268.8714,0
200,200,30,2.5,2200,424,0.48,0,124012.1951,0,-18929.0518,-18929.0518,0.0,316409.8722,0,1005021.4997,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.228,164549.3759,69598.4534,61858.7197,420018.744,0,164549.3759,69598.4534,4291.234,219510.0114,0
201,201,35,2.5,2200,424,0.46499999999999997,0,124012.1951,0,12096.3288,12096.3288,0.39472422645558464,316409.8722,0,1005021.4997,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.3644,164549.3759,69598.4534,61858.7197,420018.744,0,159407.2079,69598.4534,15375.688,256477.678,0
202,202,40,2.5,2200,424,0.44499999999999995,0,124012.1951,0,39165.0447,39165.0447,0.9373724766874686,316409.8722,0,1005021.4997,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.5606,164549.3759,69598.4534,61858.7197,420018.744,0,152550.9839,69598.4534,26074.205,287388.6869,0
203,203,45,2.5,2200,424,0.42999999999999994,0,124012.1951,0,64657.9161,64657.9161,1.454390640480043,316409.8722,0,1005021.4997,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.7197,164549.3759,69598.4534,61858.7197,420018.744,0,147408.8159,69598.4534,36564.7637,318229.9491,0
204,204,50,2.5,2200,424,0.42999999999999994,0,124012.1951,0,93134.4134,93134.4134,2.0367137140926506,316409.8722,0,1005021.4997,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.7197,164549.3759,69598.4534,61858.7197,420018.744,0,147408.8159,69598.4534,48616.7877,358758.4703,0
205,205,55,2.5,2200,424,0.4099999999999999,0,124012.1951,0,113343.5126,113343.5126,2.450709192247332,316409.8722,0,1005021.4997,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.9499,164549.3759,69598.4534,61858.7197,420018.744,0,140552.5919,69598.4534,57220.9458,380715.5036,0
206,206,60,2.5,2200,424,0.4099999999999999,0,124012.1951,0,140425.0611,140425.0611,3.005947471738424,316409.8722,0,1005021.4997,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.3449,12.3449,4.228,4.9499,164549.3759,69598.4534,61858.7197,420018.744,0,140552.5919,69598.4534,68782.8711,419358.9774,0
207,207,20,2.5,2200,484,0.48,0,120092.5702,0,-110695.2212,-110695.2212,0.0,316409.8722,0,1039190.5998,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.228,170124.4992,69598.4534,60203.2213,420018.744,0,170124.4992,69598.4534,0,129027.7314,0
208,208,25,2.5,2200,484,0.48,0,120092.5702,0,-65454.0812,-65454.0812,0.0,316409.8722,0,1039190.5998,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.228,170124.4992,69598.4534,60203.2213,420018.744,0,170124.4992,69598.4534,0,174268.8714,0
209,209,30,2.5,2200,484,0.48,0,120092.5702,0,-23372.9984,-23372.9984,0.0,316409.8722,0,1039190.5998,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.228,170124.4992,69598.4534,60203.2213,420018.744,0,170124.4992,69598.4534,3160.0573,219510.0114,0
210,210,35,2.5,2200,484,0.46499999999999997,0,120092.5702,0,8142.4668,8142.4668,0.3171228485789002,316409.8722,0,1039190.5998,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.3644,170124.4992,69598.4534,60203.2213,420018.744,0,164808.1086,69598.4534,13928.6492,256477.678,0
211,211,40,2.5,2200,484,0.44499999999999995,0,120092.5702,0,35437.9175,35437.9175,0.8631087924829,316409.8722,0,1039190.5998,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.5606,170124.4992,69598.4534,60203.2213,420018.744,0,157719.5878,69598.4534,24632.7282,287388.6869,0
212,212,45,2.5,2200,484,0.42999999999999994,0,120092.5702,0,61095.5442,61095.5442,1.382630226529561,316409.8722,0,1039190.5998,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.7197,170124.4992,69598.4534,60203.2213,420018.744,0,152403.1972,69598.4534,35132.7543,318229.9491,0
213,213,50,2.5,2200,484,0.42999999999999994,0,120092.5702,0,89612.5026,89612.5026,1.9649533001421695,316409.8722,0,1039190.5998,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.7197,170124.4992,69598.4534,60203.2213,420018.744,0,152403.1972,69598.4534,47144.3172,358758.4703,0
214,214,55,2.5,2200,484,0.4099999999999999,0,120092.5702,0,109995.4996,109995.4996,2.3822864719689654,316409.8722,0,1039190.5998,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.9499,170124.4992,69598.4534,60203.2213,420018.744,0,145314.6764,69598.4534,55806.8743,380715.5036,0
215,215,60,2.5,2200,484,0.4099999999999999,0,120092.5702,0,137077.0481,137077.0481,2.937524751460057,316409.8722,0,1039190.5998,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.7663,12.7663,4.228,4.9499,170124.4992,69598.4534,60203.2213,420018.744,0,145314.6764,69598.4534,67368.7995,419358.9774,0
216,216,20,2.5,2700,184,0.48,0,123050.1631,0,-106483.3337,-106483.3337,0.0,316409.8722,0,1011675.0956,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.228,165912.6117,69598.4534,61457.5158,420018.744,0,165912.6117,69598.4534,0,129027.7314,0
217,217,25,2.5,2700,184,0.48,0,123050.1631,0,-61242.1937,-61242.1937,0.0,316409.8722,0,1011675.0956,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.228,165912.6117,69598.4534,61457.5158,420018.744,0,165912.6117,69598.4534,0,174268.8714,0
218,218,30,2.5,2700,184,0.48,0,123050.1631,0,-20046.3327,-20046.3327,0.0,316409.8722,0,1011675.0956,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.228,165912.6117,69598.4534,61457.5158,420018.744,0,165912.6117,69598.4534,4045.279,219510.0114,0
219,219,35,2.5,2700,184,0.46499999999999997,0,123050.1631,0,11084.0655,11084.0655,0.37574904418693017,316409.8722,0,1011675.0956,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.3644,165912.6117,69598.4534,61457.5158,420018.744,0,160727.8426,69598.4534,15067.3165,256477.678,0
220,220,40,2.5,2700,184,0.44499999999999995,0,123050.1631,0,38219.826,38219.826,0.9192134312905846,316409.8722,0,1011675.0956,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.5606,165912.6117,69598.4534,61457.5158,420018.744,0,153814.8171,69598.4534,25755.5904,287388.6869,0
221,221,45,2.5,2700,184,0.42999999999999994,0,123050.1631,0,63765.6927,63765.6927,1.4368436977369865,316409.8722,0,1011675.0956,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.7197,165912.6117,69598.4534,61457.5158,420018.744,0,148630.048,69598.4534,36235.755,318229.9491,0
222,222,50,2.5,2700,184,0.42999999999999994,0,123050.1631,0,92270.2204,92270.2204,2.0191667713495947,316409.8722,0,1011675.0956,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.7197,165912.6117,69598.4534,61457.5158,420018.744,0,148630.048,69598.4534,48259.7485,358758.4703,0
223,223,55,2.5,2700,184,0.4099999999999999,0,123050.1631,0,112521.7769,112521.7769,2.4339783863760447,316409.8722,0,1011675.0956,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.9499,165912.6117,69598.4534,61457.5158,420018.744,0,141717.0225,69598.4534,56878.2508,380715.5036,0
224,224,60,2.5,2700,184,0.4099999999999999,0,123050.1631,0,139603.3255,139603.3255,2.989216665867137,316409.8722,0,1011675.0956,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.4269,12.4269,4.228,4.9499,165912.6117,69598.4534,61457.5158,420018.744,0,141717.0225,69598.4534,68440.176,419358.9774,0
225,225,20,2.5,2700,244,0.48,0,119130.5382,0,-112058.457,-112058.457,0.0,316409.8722,0,1045844.1957,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.228,171487.735,69598.4534,59802.0174,420018.744,0,171487.735,69598.4534,0,129027.7314,0
226,226,25,2.5,2700,244,0.48,0,119130.5382,0,-66817.317,-66817.317,0.0,316409.8722,0,1045844.1957,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.228,171487.735,69598.4534,59802.0174,420018.744,0,171487.735,69598.4534,0,174268.8714,0
227,227,30,2.5,2700,244,0.48,0,119130.5382,0,-24521.56,-24521.56,0.0,316409.8722,0,1045844.1957,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.228,171487.735,69598.4534,59802.0174,420018.744,0,171487.735,69598.4534,2945.383,219510.0114,0
228,228,35,2.5,2700,244,0.46499999999999997,0,119130.5382,0,7113.5098,7113.5098,0.29814766631024614,316409.8722,0,1045844.1957,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.3644,171487.735,69598.4534,59802.0174,420018.744,0,166128.7433,69598.4534,13636.9715,256477.678,0
229,229,40,2.5,2700,244,0.44499999999999995,0,119130.5382,0,34492.6988,34492.6988,0.8449497470860163,316409.8722,0,1045844.1957,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.5606,171487.735,69598.4534,59802.0174,420018.744,0,158983.421,69598.4534,24314.1137,287388.6869,0
230,230,45,2.5,2700,244,0.42999999999999994,0,119130.5382,0,60203.3208,60203.3208,1.3650832837865043,316409.8722,0,1045844.1957,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.7197,171487.735,69598.4534,59802.0174,420018.744,0,153624.4293,69598.4534,34803.7456,318229.9491,0
231,231,50,2.5,2700,244,0.42999999999999994,0,119130.5382,0,88738.5918,88738.5918,1.9474063573991132,316409.8722,0,1045844.1957,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.7197,171487.735,69598.4534,59802.0174,420018.744,0,153624.4293,69598.4534,46796.9959,358758.4703,0
232,232,55,2.5,2700,244,0.4099999999999999,0,119130.5382,0,109173.764,109173.764,2.365555666097679,316409.8722,0,1045844.1957,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.9499,171487.735,69598.4534,59802.0174,420018.744,0,146479.107,69598.4534,55464.1793,380715.5036,0
233,233,60,2.5,2700,244,0.4099999999999999,0,119130.5382,0,136255.3125,136255.3125,2.9207939455887697,316409.8722,0,1045844.1957,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,12.8484,12.8484,4.228,4.9499,171487.735,69598.4534,59802.0174,420018.744,0,146479.107,69598.4534,67026.1045,419358.9774,0
234,234,20,2.5,2700,304,0.48,0,115203.7834,0,-17429.1392,-17429.1392,0.0,316409.8722,0,1080013.2958,0.0,0.036865467199999995,0.036865467199999995,0.0,35.72454396176081,35.72454396176081,2062.0,2023.0,13.2699,150.0751,4.228,319.2284,177062.8583,69598.4534,58153.6489,420018.744,0,5733.8232,12196.5527,0,501.2368,0
235,235,25,2.5,2700,304,0.48,0,115203.7834,0,-72392.4403,-72392.4403,0.0,316409.8722,0,1080013.2958,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.228,177062.8583,69598.4534,58153.6489,420018.744,0,177062.8583,69598.4534,0,174268.8714,0
236,236,30,2.5,2700,304,0.48,0,115203.7834,0,-29089.8198,-29089.8198,0.0,316409.8722,0,1080013.2958,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.228,177062.8583,69598.4534,58153.6489,420018.744,0,177062.8583,69598.4534,1938.5195,219510.0114,0
237,237,35,2.5,2700,304,0.46499999999999997,0,115203.7834,0,3104.6854,3104.6854,0.22054628843356233,316409.8722,0,1080013.2958,0.0,34.608151962955795,34.608151962955795,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.3644,177062.8583,69598.4534,58153.6489,420018.744,0,171529.644,69598.4534,12244.8952,256477.678,0
238,238,40,2.5,2700,304,0.44499999999999995,0,115203.7834,0,30765.5717,30765.5717,0.7706860628814477,316409.8722,0,1080013.2958,0.0,33.119629297882426,33.119629297882426,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.5606,177062.8583,69598.4534,58153.6489,420018.744,0,164152.0249,69598.4534,22872.6369,287388.6869,0
239,239,45,2.5,2700,304,0.42999999999999994,0,115203.7834,0,56640.9488,56640.9488,1.2933228698360228,316409.8722,0,1080013.2958,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.7197,177062.8583,69598.4534,58153.6489,420018.744,0,158618.8106,69598.4534,33371.7363,318229.9491,0
240,240,50,2.5,2700,304,0.42999999999999994,0,115203.7834,0,85206.9631,85206.9631,1.875645943448631,316409.8722,0,1080013.2958,0.0,32.003237299077405,32.003237299077405,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.7197,177062.8583,69598.4534,58153.6489,420018.744,0,158618.8106,69598.4534,45334.2432,358758.4703,0
241,241,55,2.5,2700,304,0.4099999999999999,0,115203.7834,0,105825.751,105825.751,2.2971329458193126,316409.8722,0,1080013.2958,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.9499,177062.8583,69598.4534,58153.6489,420018.744,0,151241.1915,69598.4534,54050.1078,380715.5036,0
242,242,60,2.5,2700,304,0.4099999999999999,0,115203.7834,0,132907.2995,132907.2995,2.8523712253104034,316409.8722,0,1080013.2958,0.0,30.51471463400402,30.51471463400402,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.2699,13.2699,4.228,4.9499,177062.8583,69598.4534,58153.6489,420018.744,0,151241.1915,69598.4534,65612.033,419358.9774,0
243,243,20,2.5,2700,364,0.48,0,111261.5003,0,-17596.5312,-17596.5312,0.0,316409.8722,0,1114182.3958,0.0,0.036865467199999995,0.036865467199999995,0.0,35.72454396176081,35.72454396176081,2062.0,2023.0,13.6913,154.4564,4.228,319.2284,182637.9816,69598.4534,56520.8087,420018.744,0,5901.2152,12196.5527,0,501.2368,0
244,244,25,2.5,2700,364,0.48,0,111261.5003,0,-77967.5636,-77967.5636,0.0,316409.8722,0,1114182.3958,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.6913,13.6913,4.228,4.228,182637.9816,69598.4534,56520.8087,420018.744,0,182637.9816,69598.4534,0,174268.8714,0
245,245,30,2.5,2700,364,0.48,0,111261.5003,0,-33746.9118,-33746.9118,0.0,316409.8722,0,1114182.3958,0.0,35.72454396176081,35.72454396176081,0.0,35.72454396176081,35.72454396176081,2062.0,2062.0,13.6913,13.6913,4.228,4.228,182637.9816,69598.4534,56520.8087,420018.744,0,182637.9816,69598.4534,1020.4882,219510.0114,0
